Data 0, Predicted 0, Data 1, Predicted 1, Data 2, Predicted 2, Data 3, Predicted 3
0.4049689440993789, 0.3576964956754114, 0.34615384615384615, 0.4161248308933506, 0.37142857142857144, 0.4011526803476553, 0.5, 0.499998355512559
0.37267080745341613, 0.3579339644271866, 0.40384615384615385, 0.416380650955489, 0.4, 0.4039114148517437, 0.5, 0.50000217189304
0.4136645962732919, 0.37605487666654625, 0.4423076923076923, 0.4184965185619606, 0.38571428571428573, 0.40473854584318275, 0.5, 0.4999956153251238
0.40372670807453415, 0.37653912009832774, 0.4807692307692308, 0.4260216370720159, 0.45714285714285713, 0.4065704445661694, 0.5, 0.5000003183681582
0.40993788819875776, 0.3818648727545935, 0.4423076923076923, 0.4271209667520149, 0.34285714285714286, 0.41125558459283285, 0.5, 0.499998882056707
0.4173913043478261, 0.3836445439929657, 0.5, 0.42855803276586635, 0.40714285714285714, 0.41390591408386623, 0.5, 0.5000006365181199
0.41242236024844725, 0.3896502098924053, 0.38461538461538464, 0.43914497152036014, 0.40714285714285714, 0.4145154719875338, 0.5, 0.5000016708535158
0.4409937888198758, 0.40283675568423044, 0.4230769230769231, 0.43978168953083735, 0.4, 0.41683766420268453, 0.5, 0.49999901211166253
0.391304347826087, 0.40746956643559185, 0.4423076923076923, 0.4430474131519926, 0.4142857142857143, 0.41974921310929375, 0.5, 0.49999899581349677
0.43726708074534165, 0.41055528546649883, 0.4807692307692308, 0.4443613068081951, 0.40714285714285714, 0.4211206403708041, 0.5, 0.5000008211576208
0.4260869565217391, 0.4132194066589126, 0.4230769230769231, 0.44982102057539053, 0.42142857142857143, 0.4211356141403888, 0.5, 0.5000001287000106
0.4658385093167702, 0.4144232579851747, 0.46153846153846156, 0.45026053378788167, 0.40714285714285714, 0.42328226109589057, 0.5, 0.49999636032500555
0.47329192546583854, 0.41699350487768516, 0.4807692307692308, 0.4520995415852952, 0.38571428571428573, 0.4253749760983611, 0.5, 0.499993997685969
0.42111801242236024, 0.4200422136503172, 0.4807692307692308, 0.4540779551290392, 0.4, 0.42865897133020386, 0.5, 0.5000021204937732
0.4298136645962733, 0.4200497134442444, 0.4807692307692308, 0.4564352596086874, 0.4642857142857143, 0.4361454627400552, 0.5, 0.5000009071861592
0.4, 0.42073195983985323, 0.4807692307692308, 0.456497280109522, 0.40714285714285714, 0.4416375308039294, 0.5, 0.4999998093024795
0.4248447204968944, 0.42381520651900906, 0.40384615384615385, 0.4580087471118641, 0.45714285714285713, 0.4451992897264114, 0.5, 0.5000008787081717
0.47701863354037266, 0.42891476826784036, 0.46153846153846156, 0.45948763536116355, 0.4357142857142857, 0.4465803999040705, 0.5, 0.5000036738264826
0.4335403726708074, 0.43090763449512653, 0.5192307692307693, 0.4640205352407456, 0.44285714285714284, 0.4481664006534501, 0.5, 0.5000021182759826
0.4782608695652174, 0.4370430320990977, 0.40384615384615385, 0.4652888707073292, 0.4142857142857143, 0.4481704134542794, 0.5, 0.4999971736087703
0.48074534161490684, 0.44293582424465033, 0.4230769230769231, 0.4668073620582814, 0.4357142857142857, 0.4497086537160674, 0.5, 0.4999984470408382
0.48944099378881983, 0.447304080547068, 0.5384615384615384, 0.4701939149429679, 0.40714285714285714, 0.4500679661402278, 0.5, 0.5000091208600203
0.48198757763975153, 0.4511023142015633, 0.5384615384615384, 0.47041348911585706, 0.4142857142857143, 0.45106901016513484, 0.5, 0.500011124177132
0.49316770186335407, 0.4559925613802432, 0.46153846153846156, 0.4713591467491695, 0.4714285714285714, 0.4518610251437466, 0.5, 0.4999958831989636
0.484472049689441, 0.45777857019451784, 0.46153846153846156, 0.4777052959022333, 0.45714285714285713, 0.4520075107479831, 0.5, 0.49999825123173786
0.5304347826086957, 0.46052348021613293, 0.4807692307692308, 0.4797880033354143, 0.4714285714285714, 0.4528413546193676, 0.5, 0.49999833687721107
0.5180124223602485, 0.4721846018769679, 0.4423076923076923, 0.48107131716361645, 0.4785714285714286, 0.4553583568110078, 0.5, 0.4999904318835347
0.5341614906832298, 0.4728896478791838, 0.5192307692307693, 0.48444164702531617, 0.4142857142857143, 0.4559517279722763, 0.5, 0.49999890176637224
0.5018633540372671, 0.4747767455352388, 0.4807692307692308, 0.48624611107941385, 0.42857142857142855, 0.4560756225325916, 0.5, 0.4999852989607681
0.5267080745341615, 0.48605887498955747, 0.46153846153846156, 0.4866101219065682, 0.4857142857142857, 0.4569420909064013, 0.5, 0.5000166965096409
0.4906832298136646, 0.4864308769198514, 0.5, 0.4886395801809461, 0.4785714285714286, 0.4569700392489713, 0.5, 0.4999984084332291
0.4857142857142857, 0.4910515541008363, 0.5384615384615384, 0.48895981729764487, 0.42857142857142855, 0.4619744461741172, 0.5, 0.5000009050412741
0.5031055900621118, 0.49135479496677237, 0.46153846153846156, 0.4894119039941907, 0.4142857142857143, 0.4632673111229414, 0.5, 0.4999873578566416
0.5217391304347826, 0.4914508806419381, 0.5, 0.5006922667714655, 0.42857142857142855, 0.4651661504107756, 0.5, 0.49999816835227806
0.5229813664596273, 0.49608144878871013, 0.5, 0.5034026476907301, 0.4857142857142857, 0.4673366913170475, 0.5, 0.5000049293643916
0.4944099378881987, 0.5023409787994394, 0.5, 0.508155130760918, 0.4357142857142857, 0.46923771340806486, 0.5, 0.4999901866368952
0.5068322981366459, 0.502852066509526, 0.4423076923076923, 0.5089870183447391, 0.42142857142857143, 0.4698561154831938, 0.5, 0.499983646075998
0.5192546583850931, 0.5049381611069286, 0.5192307692307693, 0.5097570546946456, 0.45714285714285713, 0.47132017666233855, 0.5, 0.49999643230877516
0.5105590062111801, 0.5071878134846681, 0.5769230769230769, 0.5184669893184226, 0.4785714285714286, 0.47331286529003447, 0.5, 0.4999527900283957
0.5590062111801242, 0.5080238883251836, 0.5384615384615384, 0.5189790540475193, 0.42142857142857143, 0.48575958420722964, 0.5, 0.49999335310140963
0.4968944099378882, 0.5390246840147891, 0.5384615384615384, 0.5223267429908524, 0.5285714285714286, 0.4878980568568328, 0.5, 0.5000190615224454
0.5664596273291925, 0.5445254197452746, 0.5576923076923077, 0.5228123639256657, 0.4642857142857143, 0.4929352516541222, 0.5, 0.5000596479103673
0.5714285714285714, 0.551208888142237, 0.5, 0.5237981891986739, 0.5142857142857142, 0.49579707339853224, 0.5, 0.5000350646263219
0.515527950310559, 0.5552746931349543, 0.5192307692307693, 0.5250391483363739, 0.5, 0.4966895884816408, 0.5, 0.5000570351210415
0.5055900621118012, 0.5620860922414151, 0.5192307692307693, 0.5355068124290727, 0.5357142857142857, 0.49799841605599343, 0.5, 0.5000533587771282
0.6024844720496895, 0.5642606590102062, 0.5, 0.5387308498963035, 0.4928571428571429, 0.4995636931126763, 0.5, 0.5001100506883143
0.6236024844720497, 0.564945037092871, 0.5, 0.5404290792823372, 0.44285714285714284, 0.5042982163098912, 0.5, 0.49994450667519547
0.5627329192546584, 0.5749344896573988, 0.5192307692307693, 0.5434914863562937, 0.5142857142857142, 0.5055964821683112, 0.5, 0.4999357803407024
0.6198757763975156, 0.5873752514612228, 0.5576923076923077, 0.5515493993170983, 0.4857142857142857, 0.5068467558513056, 0.5, 0.5000669635177961
0.5701863354037267, 0.5878658858081297, 0.5576923076923077, 0.5538309384859946, 0.55, 0.5091428571784375, 0.5, 0.5001458818449851
0.6111801242236026, 0.5881927071659308, 0.5961538461538461, 0.5541984030667342, 0.5571428571428572, 0.5124945438362701, 0.5, 0.4999866811121402
0.5838509316770186, 0.5906746649501954, 0.5769230769230769, 0.5568229567516584, 0.45714285714285713, 0.5131317878915135, 0.5, 0.4999945367762284
0.6149068322981367, 0.5916701198757957, 0.5384615384615384, 0.5614662282595217, 0.4928571428571429, 0.516786866330529, 0.5, 0.4999550646207362
0.6273291925465838, 0.5923749841261836, 0.5769230769230769, 0.5651106076299616, 0.4928571428571429, 0.5184432800462897, 0.5, 0.5002158217056779
0.5875776397515527, 0.5930966095703272, 0.5384615384615384, 0.5678539692847681, 0.4785714285714286, 0.521179657102824, 0.5, 0.4995246544535515
0.5900621118012422, 0.5969560179902242, 0.5384615384615384, 0.5678567654558004, 0.5642857142857143, 0.5221898810731072, 0.5, 0.49931561962278753
0.5739130434782609, 0.5995498546206957, 0.5961538461538461, 0.5679100236504275, 0.4857142857142857, 0.5222889066769016, 0.5, 0.4990959983871595
0.5826086956521739, 0.6026562280747128, 0.5769230769230769, 0.5694485979052027, 0.5428571428571428, 0.5227430631173677, 0.5, 0.49986194328324607
0.577639751552795, 0.6077979761720237, 0.5961538461538461, 0.5702898094796626, 0.5357142857142857, 0.5244247697909284, 0.5, 0.5000941284921935
0.591304347826087, 0.6132180013784626, 0.5576923076923077, 0.5725285644783682, 0.5642857142857143, 0.5297183617104863, 0.5, 0.5006463256074899
0.5788819875776398, 0.6134216291341285, 0.5961538461538461, 0.5763499567383298, 0.5285714285714286, 0.5298877377438728, 0.5, 0.49958742002059475
0.5950310559006211, 0.6139759179409235, 0.5961538461538461, 0.577419620615739, 0.5, 0.534661450375234, 0.5, 0.499907238861041
0.6521739130434783, 0.6167259775619105, 0.5769230769230769, 0.5780781379335135, 0.4785714285714286, 0.5365572235553665, 0.5, 0.49964242982246576
0.6074534161490683, 0.6249260153169889, 0.5769230769230769, 0.5813842516222639, 0.4857142857142857, 0.5431401277538557, 0.5, 0.4998184926520184
0.5962732919254659, 0.6365157522569286, 0.5192307692307693, 0.5946716272139027, 0.4785714285714286, 0.5442060532432914, 0.5, 0.499480855784448
0.6124223602484472, 0.6367744984830331, 0.5961538461538461, 0.5950777244393901, 0.5642857142857143, 0.5457240120487667, 0.5, 0.5007862494909119
0.5987577639751553, 0.6375273304718428, 0.6153846153846154, 0.5963230352547647, 0.6285714285714286, 0.5457847011417625, 0.5, 0.5008541560386153
0.7167701863354038, 0.6634256485489536, 0.5961538461538461, 0.5974367497083469, 0.5928571428571429, 0.5482572198161492, 0.5, 0.5005168601133569
0.6645962732919255, 0.6737773174536758, 0.5769230769230769, 0.6001006602257263, 0.5357142857142857, 0.5488507505690795, 0.5, 0.499812119882518
0.7204968944099379, 0.682390069229203, 0.6153846153846154, 0.6020953008390694, 0.5785714285714286, 0.5518780212582813, 0.5, 0.49884024123916426
0.7080745341614907, 0.686116790786524, 0.6346153846153846, 0.6082658408515211, 0.5642857142857143, 0.5525668746352052, 0.5, 0.5008656537789169
0.6956521739130435, 0.6868298749325707, 0.5576923076923077, 0.6089926684547868, 0.5857142857142857, 0.5528734577549272, 0.5, 0.5023959185321573
0.6559006211180124, 0.7001855028519237, 0.5769230769230769, 0.610476579721062, 0.5357142857142857, 0.556992385646966, 0.5, 0.49912305453544237
0.7453416149068323, 0.7015432167741759, 0.6153846153846154, 0.6136430335894227, 0.6357142857142857, 0.5578380196606851, 0.5, 0.5033372910097604
0.7043478260869566, 0.704982156887072, 0.5961538461538461, 0.6141023857702147, 0.5214285714285715, 0.5636466239253489, 0.5, 0.4970395296984445
0.6832298136645962, 0.7067900504529149, 0.6346153846153846, 0.6200539098650936, 0.5642857142857143, 0.5660953787951799, 0.5, 0.5031253895859737
0.6596273291925465, 0.7096676534602184, 0.6153846153846154, 0.6208169307598582, 0.5142857142857142, 0.566388845937377, 0.5, 0.5049178280372932
